age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
34,technician,divorced,secondary,no,8,yes,no,cellular,6,may,569,2,-1,0,unknown,no
37,admin.,divorced,secondary,no,-113,yes,no,unknown,14,may,5,2,-1,0,unknown,no
47,technician,divorced,secondary,no,266,no,no,cellular,19,aug,88,1,-1,0,unknown,no
67,retired,divorced,secondary,no,704,no,no,cellular,6,may,613,1,87,3,success,yes
46,technician,divorced,secondary,yes,-1361,yes,yes,cellular,18,nov,78,1,-1,0,unknown,no
35,technician,divorced,secondary,no,473,yes,yes,unknown,26,may,434,4,-1,0,unknown,no
47,admin.,divorced,secondary,no,106,yes,no,unknown,15,may,303,1,-1,0,unknown,no
32,management,divorced,tertiary,no,530,yes,no,cellular,24,sep,91,1,114,2,failure,no
48,technician,divorced,secondary,no,164,yes,no,unknown,12,may,139,2,-1,0,unknown,no
60,admin.,divorced,secondary,no,162,no,no,unknown,27,may,74,1,-1,0,unknown,no
52,services,divorced,secondary,no,220,yes,no,unknown,7,may,143,3,-1,0,unknown,no
37,technician,divorced,secondary,no,284,yes,no,cellular,11,may,182,5,-1,0,unknown,no
33,services,divorced,secondary,no,44,no,yes,cellular,23,jul,529,1,-1,0,unknown,yes
60,housemaid,divorced,secondary,no,2063,no,no,cellular,17,feb,73,2,-1,0,unknown,no
29,services,divorced,secondary,no,161,yes,yes,cellular,12,may,286,5,-1,0,unknown,no
36,management,divorced,tertiary,no,7821,no,no,unknown,9,jun,217,1,-1,0,unknown,no
45,housemaid,divorced,primary,no,221,no,no,cellular,2,feb,93,1,235,1,failure,no
52,services,divorced,secondary,no,6,no,no,cellular,23,jul,156,3,-1,0,unknown,no
53,services,divorced,secondary,no,0,no,no,cellular,12,mar,80,2,-1,0,unknown,yes
48,technician,divorced,tertiary,no,83,no,yes,cellular,19,aug,243,6,-1,0,unknown,no
48,blue-collar,divorced,secondary,no,501,yes,no,cellular,15,may,12,5,-1,0,unknown,no
53,admin.,divorced,secondary,no,592,yes,no,unknown,13,may,151,1,-1,0,unknown,no
40,unemployed,divorced,secondary,no,193,yes,no,cellular,7,may,195,1,357,1,failure,no
47,management,divorced,tertiary,no,0,no,no,cellular,28,apr,186,2,-1,0,unknown,no
40,services,divorced,secondary,no,1155,no,yes,cellular,18,nov,175,1,138,1,failure,no
32,admin.,divorced,secondary,no,43,yes,no,unknown,9,may,218,2,-1,0,unknown,no
34,technician,divorced,tertiary,no,674,yes,no,cellular,7,aug,587,2,-1,0,unknown,yes
47,blue-collar,divorced,primary,no,7,no,yes,unknown,16,jun,219,7,-1,0,unknown,no
57,retired,divorced,secondary,no,24,no,yes,cellular,14,jul,407,2,-1,0,unknown,no
41,blue-collar,divorced,secondary,no,-224,yes,no,cellular,2,feb,108,2,-1,0,unknown,no
34,admin.,divorced,primary,no,9569,yes,no,unknown,9,may,43,2,-1,0,unknown,no
47,technician,divorced,secondary,no,1573,yes,no,unknown,26,may,130,1,-1,0,unknown,no
46,technician,divorced,secondary,no,119,yes,no,unknown,27,may,106,1,-1,0,unknown,no
37,blue-collar,divorced,secondary,no,-271,yes,no,unknown,9,may,172,1,-1,0,unknown,no
59,retired,divorced,unknown,no,-49,yes,no,unknown,13,may,248,2,-1,0,unknown,no
50,admin.,divorced,secondary,no,1332,yes,no,unknown,16,may,95,3,-1,0,unknown,no
60,retired,divorced,primary,no,61,yes,no,telephone,23,jul,197,2,-1,0,unknown,no
48,management,divorced,tertiary,no,5041,yes,no,unknown,2,jun,362,1,-1,0,unknown,no
61,blue-collar,divorced,primary,no,1428,yes,no,unknown,5,may,82,2,-1,0,unknown,no
61,retired,divorced,secondary,no,1857,yes,no,unknown,28,may,173,4,-1,0,unknown,no
38,admin.,divorced,secondary,no,1533,yes,no,cellular,12,may,366,1,172,4,success,no
30,admin.,divorced,secondary,no,10,yes,no,cellular,18,jul,658,2,-1,0,unknown,yes
44,self-employed,divorced,secondary,no,522,yes,no,cellular,8,apr,241,1,-1,0,unknown,no
44,self-employed,divorced,tertiary,no,1070,yes,no,cellular,12,aug,137,2,104,3,success,yes
47,technician,divorced,secondary,no,129,no,no,cellular,2,feb,110,2,222,2,failure,no
56,retired,divorced,secondary,no,4,no,no,unknown,17,jun,135,1,-1,0,unknown,no
50,management,divorced,tertiary,no,356,no,no,cellular,8,may,198,2,358,5,other,no
45,blue-collar,divorced,primary,no,-207,no,no,cellular,15,jul,878,2,-1,0,unknown,yes
33,management,divorced,tertiary,no,723,yes,no,unknown,27,may,246,1,-1,0,unknown,no
60,management,divorced,unknown,no,404,yes,no,unknown,9,may,95,2,-1,0,unknown,no
54,technician,divorced,secondary,no,221,no,no,cellular,11,aug,413,2,-1,0,unknown,no
32,blue-collar,divorced,secondary,no,86,no,yes,unknown,19,may,703,1,-1,0,unknown,no
41,entrepreneur,divorced,tertiary,no,285,no,yes,cellular,21,nov,158,1,-1,0,unknown,no
36,services,divorced,secondary,no,-330,yes,yes,unknown,27,may,207,2,-1,0,unknown,no
37,blue-collar,divorced,secondary,no,178,yes,no,unknown,13,may,71,1,-1,0,unknown,no
41,services,divorced,secondary,no,840,yes,no,cellular,2,feb,938,1,-1,0,unknown,yes
52,technician,divorced,secondary,no,0,no,no,telephone,17,nov,215,3,-1,0,unknown,no
49,entrepreneur,divorced,secondary,no,2908,no,no,unknown,6,jun,322,1,-1,0,unknown,no
38,technician,divorced,tertiary,no,348,no,no,unknown,20,jun,446,1,-1,0,unknown,no
31,unemployed,divorced,tertiary,no,756,no,no,cellular,20,jul,355,2,-1,0,unknown,yes
29,services,divorced,secondary,no,31,yes,no,unknown,5,may,194,1,-1,0,unknown,no
58,retired,divorced,unknown,no,5920,yes,no,cellular,21,nov,96,1,121,1,failure,no
45,technician,divorced,tertiary,no,917,no,no,cellular,27,aug,144,8,-1,0,unknown,no
54,technician,divorced,secondary,no,1114,yes,no,cellular,30,jan,81,1,-1,0,unknown,no
34,technician,divorced,secondary,no,1451,yes,no,unknown,30,may,1097,15,-1,0,unknown,yes
42,blue-collar,divorced,secondary,no,898,yes,no,cellular,18,nov,136,2,131,1,failure,no
48,housemaid,divorced,primary,no,2582,no,no,unknown,18,jun,51,4,-1,0,unknown,no
33,technician,divorced,secondary,no,464,no,no,cellular,4,feb,207,4,-1,0,unknown,no
44,management,divorced,tertiary,no,3321,no,no,cellular,13,aug,73,3,-1,0,unknown,no
50,management,divorced,tertiary,no,516,yes,yes,cellular,20,apr,198,1,-1,0,unknown,no
75,retired,divorced,primary,no,3881,yes,no,cellular,4,feb,136,3,-1,0,unknown,yes
42,management,divorced,tertiary,no,742,yes,no,unknown,5,may,58,3,-1,0,unknown,no
35,blue-collar,divorced,primary,no,300,yes,no,unknown,13,may,945,2,-1,0,unknown,yes
43,management,divorced,tertiary,no,580,yes,no,cellular,11,may,1514,1,284,2,failure,yes
57,admin.,divorced,secondary,no,3058,yes,no,unknown,8,may,268,1,-1,0,unknown,no
47,admin.,divorced,primary,no,1095,yes,no,cellular,18,nov,171,1,110,2,other,no
45,unemployed,divorced,secondary,no,728,yes,yes,cellular,18,nov,107,1,-1,0,unknown,no
56,management,divorced,tertiary,no,1016,yes,no,unknown,9,jun,184,5,-1,0,unknown,no
34,management,divorced,tertiary,no,36,no,no,telephone,29,aug,77,7,-1,0,unknown,no
77,retired,divorced,primary,no,2693,no,no,cellular,25,oct,83,2,94,12,other,no
37,blue-collar,divorced,secondary,no,33,yes,no,unknown,6,jun,326,1,-1,0,unknown,no
58,blue-collar,divorced,primary,no,1299,no,no,cellular,19,jul,128,2,234,2,failure,no
45,technician,divorced,secondary,no,245,yes,no,cellular,30,jul,76,3,-1,0,unknown,no
33,technician,divorced,secondary,no,558,yes,no,cellular,20,aug,109,3,-1,0,unknown,no
53,management,divorced,tertiary,no,2152,no,no,cellular,4,may,520,2,80,3,success,no
36,blue-collar,divorced,primary,no,3202,yes,no,cellular,20,nov,690,3,183,2,failure,no
44,services,divorced,secondary,no,20,no,no,unknown,9,jun,98,1,-1,0,unknown,no
38,blue-collar,divorced,secondary,no,0,yes,no,cellular,21,oct,576,1,183,4,success,yes
38,blue-collar,divorced,secondary,no,2048,no,yes,cellular,14,may,123,1,-1,0,unknown,no
30,technician,divorced,secondary,no,3100,yes,no,unknown,21,may,154,4,-1,0,unknown,no
38,self-employed,divorced,tertiary,no,6447,no,no,cellular,13,jul,316,3,182,1,failure,no
48,management,divorced,tertiary,no,0,no,no,unknown,20,jun,26,3,-1,0,unknown,no
50,admin.,divorced,secondary,yes,-500,yes,no,unknown,14,may,148,3,-1,0,unknown,no
34,self-employed,divorced,secondary,no,172,yes,no,cellular,18,nov,65,1,-1,0,unknown,no
53,blue-collar,divorced,primary,no,2656,yes,no,unknown,30,may,1980,2,-1,0,unknown,yes
46,technician,divorced,secondary,no,225,no,no,cellular,6,aug,530,5,-1,0,unknown,no
41,services,divorced,secondary,no,787,yes,no,cellular,8,may,297,2,-1,0,unknown,no
44,management,divorced,tertiary,no,7541,yes,no,telephone,1,jun,55,2,82,1,other,no
32,technician,divorced,secondary,no,3345,yes,no,cellular,19,aug,1200,3,-1,0,unknown,no
33,admin.,divorced,secondary,no,294,yes,no,cellular,8,may,763,1,-1,0,unknown,yes
45,technician,divorced,secondary,no,159,yes,no,unknown,26,may,66,3,-1,0,unknown,no
39,admin.,divorced,secondary,no,22,no,no,unknown,28,may,121,3,-1,0,unknown,no
58,blue-collar,divorced,secondary,no,314,no,no,unknown,25,jun,67,2,-1,0,unknown,no
39,services,divorced,secondary,no,5873,no,no,cellular,17,apr,280,1,344,2,failure,no
38,entrepreneur,divorced,secondary,no,1190,yes,no,cellular,7,dec,347,4,186,5,success,no
58,unknown,divorced,secondary,no,3111,yes,no,cellular,17,nov,111,1,188,2,failure,no
34,admin.,divorced,secondary,no,627,yes,no,unknown,7,may,283,2,-1,0,unknown,no
37,admin.,divorced,secondary,no,496,no,no,cellular,4,feb,118,4,272,3,failure,no
35,services,divorced,secondary,no,394,yes,no,unknown,23,may,154,1,-1,0,unknown,no
37,entrepreneur,divorced,secondary,no,175,yes,yes,unknown,13,may,753,6,-1,0,unknown,yes
42,technician,divorced,secondary,no,2189,no,no,cellular,16,apr,67,5,149,2,other,no
57,admin.,divorced,primary,no,628,yes,yes,unknown,14,may,191,1,-1,0,unknown,no
41,admin.,divorced,secondary,no,2550,yes,no,cellular,15,may,894,2,347,2,failure,no
36,technician,divorced,secondary,no,2823,yes,no,cellular,8,jun,215,1,371,6,failure,yes
30,blue-collar,divorced,secondary,no,292,yes,no,cellular,7,may,381,1,335,5,other,no
36,services,divorced,secondary,yes,0,no,yes,cellular,15,jul,687,7,-1,0,unknown,yes
46,management,divorced,tertiary,no,4629,no,no,cellular,21,apr,446,1,-1,0,unknown,no
47,services,divorced,secondary,no,4906,yes,no,unknown,14,may,389,1,-1,0,unknown,no
38,entrepreneur,divorced,tertiary,no,504,yes,no,unknown,26,may,68,3,-1,0,unknown,no
59,retired,divorced,secondary,no,284,no,yes,unknown,4,jun,265,2,-1,0,unknown,no
44,blue-collar,divorced,secondary,no,-239,yes,no,unknown,27,may,111,3,-1,0,unknown,no
39,admin.,divorced,secondary,no,536,no,no,cellular,28,jan,29,1,-1,0,unknown,no
37,services,divorced,secondary,no,398,yes,yes,unknown,5,may,214,2,-1,0,unknown,no
34,admin.,divorced,secondary,no,183,no,yes,unknown,4,jul,88,1,-1,0,unknown,no
55,management,divorced,tertiary,no,5253,yes,yes,cellular,20,apr,378,1,287,19,failure,no
55,retired,divorced,secondary,no,2204,no,no,cellular,22,feb,261,1,264,1,failure,yes
54,management,divorced,tertiary,no,5475,no,no,cellular,22,jul,321,4,-1,0,unknown,yes
50,blue-collar,divorced,primary,no,388,no,no,cellular,5,feb,701,1,-1,0,unknown,no
41,self-employed,divorced,tertiary,no,1256,no,no,telephone,9,feb,147,3,-1,0,unknown,no
64,retired,divorced,secondary,no,4833,no,no,cellular,22,apr,247,2,251,1,failure,no
54,self-employed,divorced,primary,no,351,yes,no,unknown,6,jun,642,2,-1,0,unknown,yes
49,technician,divorced,secondary,no,-96,no,yes,cellular,12,aug,252,3,-1,0,unknown,no
43,services,divorced,secondary,no,372,yes,yes,cellular,4,feb,618,2,274,2,failure,no
41,housemaid,divorced,secondary,no,637,yes,yes,unknown,11,jun,678,4,-1,0,unknown,no
50,technician,divorced,secondary,no,0,yes,no,cellular,14,may,109,3,92,3,failure,no
58,management,divorced,tertiary,no,5037,yes,no,cellular,18,nov,1437,2,-1,0,unknown,yes
34,management,divorced,secondary,no,291,no,no,cellular,7,aug,91,2,-1,0,unknown,no
52,technician,divorced,secondary,no,2816,no,no,unknown,20,jun,492,3,-1,0,unknown,no
55,blue-collar,divorced,primary,no,410,no,yes,cellular,11,jul,221,2,-1,0,unknown,no
62,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,apr,103,1,182,3,success,yes
35,management,divorced,tertiary,no,434,yes,no,cellular,11,may,277,1,271,2,success,no
34,services,divorced,secondary,no,-258,yes,no,cellular,5,may,259,1,-1,0,unknown,no
56,unemployed,divorced,primary,no,109,no,no,cellular,15,jul,924,4,-1,0,unknown,no
46,blue-collar,divorced,primary,no,274,yes,no,unknown,13,may,20,1,-1,0,unknown,no
32,management,divorced,tertiary,no,1,yes,no,unknown,8,may,399,4,-1,0,unknown,no
41,admin.,divorced,secondary,no,110,yes,yes,cellular,5,feb,76,2,-1,0,unknown,no
42,entrepreneur,divorced,secondary,no,31,no,no,unknown,18,jun,120,1,-1,0,unknown,no
55,services,divorced,secondary,yes,1,yes,no,unknown,5,may,208,1,-1,0,unknown,no
40,services,divorced,primary,no,471,yes,no,cellular,16,apr,1156,1,345,2,failure,yes
46,technician,divorced,secondary,no,129,no,no,unknown,25,jun,75,2,-1,0,unknown,no
52,retired,divorced,primary,no,-779,yes,yes,cellular,17,apr,709,1,-1,0,unknown,yes
35,services,divorced,secondary,no,440,yes,no,cellular,5,feb,103,1,248,1,failure,no
48,services,divorced,primary,no,189,yes,no,unknown,13,may,768,1,-1,0,unknown,no
36,management,divorced,tertiary,no,3611,yes,no,unknown,4,jun,347,3,-1,0,unknown,no
31,entrepreneur,divorced,tertiary,no,0,yes,no,cellular,18,nov,164,1,-1,0,unknown,no
58,management,divorced,tertiary,no,372,no,yes,unknown,29,oct,11,1,-1,0,unknown,yes
41,admin.,divorced,secondary,no,1232,no,no,cellular,5,feb,217,1,-1,0,unknown,no
57,retired,divorced,primary,no,606,no,no,cellular,4,may,227,2,-1,0,unknown,no
47,management,divorced,tertiary,no,6333,yes,no,telephone,19,nov,498,4,-1,0,unknown,no
38,blue-collar,divorced,secondary,no,0,yes,no,telephone,20,apr,162,1,181,5,success,yes
56,technician,divorced,tertiary,no,1593,yes,no,cellular,31,jul,434,4,-1,0,unknown,no
54,technician,divorced,secondary,no,2749,yes,no,cellular,3,feb,341,2,-1,0,unknown,no
59,retired,divorced,secondary,no,0,no,no,unknown,20,jun,13,5,-1,0,unknown,no
30,admin.,divorced,secondary,no,1,yes,no,unknown,8,may,175,5,-1,0,unknown,no
37,self-employed,divorced,secondary,no,-38,yes,no,cellular,12,may,165,1,175,2,failure,no
41,management,divorced,tertiary,no,0,no,no,cellular,3,feb,475,3,-1,0,unknown,no
67,retired,divorced,primary,no,1746,no,no,cellular,5,aug,134,1,-1,0,unknown,no
36,technician,divorced,secondary,no,1285,no,no,unknown,30,may,230,2,-1,0,unknown,no
52,blue-collar,divorced,primary,no,55,yes,yes,unknown,6,may,186,1,-1,0,unknown,no
38,blue-collar,divorced,primary,no,0,no,no,unknown,12,jun,133,1,-1,0,unknown,no
35,unemployed,divorced,tertiary,no,8903,yes,no,cellular,15,may,171,1,175,6,failure,no
51,management,divorced,tertiary,no,323,yes,no,cellular,25,jul,356,9,-1,0,unknown,no
47,blue-collar,divorced,secondary,yes,0,no,yes,unknown,26,jun,622,3,-1,0,unknown,no
42,admin.,divorced,secondary,no,0,yes,no,unknown,7,may,229,2,-1,0,unknown,no
42,admin.,divorced,secondary,no,153,yes,no,unknown,16,may,844,1,-1,0,unknown,yes
41,blue-collar,divorced,secondary,no,927,yes,no,cellular,17,apr,239,2,148,2,failure,no
53,retired,divorced,primary,no,-24,no,yes,cellular,14,jul,319,3,-1,0,unknown,no
44,blue-collar,divorced,primary,no,68,yes,no,unknown,27,may,310,1,-1,0,unknown,no
27,admin.,divorced,secondary,no,0,no,yes,cellular,14,jul,227,4,-1,0,unknown,no
41,management,divorced,tertiary,no,369,yes,no,telephone,22,aug,9,3,-1,0,unknown,no
46,management,divorced,tertiary,no,25,no,no,unknown,17,jun,564,2,-1,0,unknown,no
45,technician,divorced,secondary,no,-357,yes,yes,cellular,18,may,618,1,355,2,failure,yes
47,admin.,divorced,secondary,no,555,yes,yes,telephone,17,oct,478,1,-1,0,unknown,yes
38,management,divorced,tertiary,no,904,yes,no,unknown,8,may,475,1,-1,0,unknown,no
55,entrepreneur,divorced,tertiary,no,0,no,no,unknown,6,jun,108,2,-1,0,unknown,no
37,admin.,divorced,secondary,no,0,no,no,cellular,24,jul,91,1,-1,0,unknown,no
49,management,divorced,secondary,no,1598,yes,no,cellular,12,may,76,2,348,1,failure,no
31,admin.,divorced,secondary,no,308,yes,no,unknown,7,may,194,1,-1,0,unknown,no
51,management,divorced,tertiary,no,318,yes,no,cellular,6,may,102,2,355,2,failure,no
47,services,divorced,secondary,no,0,no,no,cellular,28,jan,216,1,-1,0,unknown,no
42,technician,divorced,secondary,no,314,yes,no,unknown,30,oct,234,1,-1,0,unknown,yes
39,technician,divorced,secondary,no,688,yes,yes,cellular,1,apr,233,2,133,1,failure,no
51,management,divorced,tertiary,no,3415,yes,no,unknown,19,jun,677,1,-1,0,unknown,no
62,retired,divorced,tertiary,no,0,no,no,cellular,13,nov,227,2,-1,0,unknown,yes
45,self-employed,divorced,secondary,no,1966,yes,no,cellular,4,feb,76,2,204,3,other,no
55,admin.,divorced,secondary,no,1872,no,no,cellular,27,may,76,3,103,5,success,no
30,services,divorced,secondary,no,0,yes,yes,cellular,18,nov,174,2,111,3,failure,no
52,management,divorced,tertiary,no,-723,yes,yes,cellular,18,nov,636,1,-1,0,unknown,no
48,retired,divorced,primary,no,666,yes,no,cellular,15,may,10,5,-1,0,unknown,no
51,admin.,divorced,secondary,no,520,no,yes,cellular,10,jul,157,1,-1,0,unknown,no
48,technician,divorced,secondary,no,0,no,yes,cellular,17,nov,318,1,-1,0,unknown,no
34,services,divorced,secondary,no,202,yes,no,unknown,15,may,318,1,-1,0,unknown,no
48,technician,divorced,tertiary,no,-136,yes,no,unknown,21,may,7,12,-1,0,unknown,no
35,blue-collar,divorced,secondary,no,0,yes,no,cellular,13,may,404,2,-1,0,unknown,no
50,technician,divorced,tertiary,no,1679,yes,no,cellular,24,jul,604,2,-1,0,unknown,no
34,management,divorced,tertiary,no,1,yes,no,cellular,5,may,106,1,362,3,other,no
58,retired,divorced,secondary,no,-808,yes,no,cellular,8,may,75,4,-1,0,unknown,no
58,retired,divorced,tertiary,no,264,yes,yes,cellular,8,jul,523,3,-1,0,unknown,no
60,retired,divorced,secondary,no,4974,yes,no,cellular,15,may,80,4,-1,0,unknown,no
40,blue-collar,divorced,primary,no,0,yes,no,unknown,5,may,962,1,-1,0,unknown,no
53,housemaid,divorced,primary,no,2253,yes,no,cellular,24,jul,135,1,-1,0,unknown,no
32,self-employed,divorced,primary,no,0,yes,no,cellular,17,apr,232,2,-1,0,unknown,no
58,retired,divorced,tertiary,no,2086,yes,no,cellular,29,jul,194,2,-1,0,unknown,no
50,management,divorced,secondary,no,1716,yes,no,unknown,6,may,82,1,-1,0,unknown,no
25,technician,divorced,tertiary,no,2317,yes,no,cellular,7,may,273,4,-1,0,unknown,no
57,unemployed,divorced,secondary,no,1088,no,no,cellular,29,jul,1697,1,-1,0,unknown,no
41,technician,divorced,secondary,no,75,no,no,cellular,20,aug,351,2,-1,0,unknown,no
54,management,divorced,secondary,no,300,yes,no,cellular,20,nov,562,2,-1,0,unknown,yes
32,technician,divorced,secondary,no,3717,no,yes,cellular,24,jul,91,1,-1,0,unknown,no
58,management,divorced,tertiary,no,577,no,no,unknown,15,may,1244,3,-1,0,unknown,no
51,admin.,divorced,secondary,no,21,no,no,cellular,23,jul,53,17,-1,0,unknown,no
56,technician,divorced,secondary,no,1561,no,no,cellular,13,aug,75,1,-1,0,unknown,no
48,management,divorced,tertiary,no,4961,yes,no,unknown,17,jun,64,1,-1,0,unknown,no
44,entrepreneur,divorced,secondary,no,-600,yes,yes,cellular,29,jan,367,3,-1,0,unknown,no
44,management,divorced,tertiary,no,1467,no,no,unknown,17,jun,49,1,-1,0,unknown,no
46,technician,divorced,tertiary,no,288,yes,no,unknown,9,may,166,1,-1,0,unknown,no
60,retired,divorced,tertiary,no,-134,no,no,cellular,12,may,243,1,271,4,failure,no
47,technician,divorced,secondary,no,2914,yes,no,cellular,18,aug,405,13,-1,0,unknown,no
48,management,divorced,tertiary,no,869,no,no,cellular,18,aug,48,6,-1,0,unknown,no
51,management,divorced,tertiary,no,-79,yes,no,cellular,21,nov,72,1,-1,0,unknown,no
59,technician,divorced,secondary,no,2396,no,no,cellular,20,nov,488,1,-1,0,unknown,yes
44,admin.,divorced,secondary,no,-43,yes,yes,cellular,20,apr,206,1,-1,0,unknown,no
31,technician,divorced,tertiary,no,0,no,no,cellular,27,aug,581,6,-1,0,unknown,yes
49,technician,divorced,secondary,no,-54,yes,yes,cellular,25,jul,214,1,-1,0,unknown,no
52,technician,divorced,secondary,no,225,no,no,cellular,21,aug,58,2,-1,0,unknown,no
36,management,divorced,tertiary,no,608,no,no,cellular,26,aug,125,2,-1,0,unknown,no
39,blue-collar,divorced,secondary,no,37,no,yes,unknown,19,jun,248,1,-1,0,unknown,no
62,management,divorced,tertiary,no,1619,no,no,cellular,19,oct,534,1,-1,0,unknown,no
32,management,divorced,tertiary,no,530,yes,no,cellular,2,jun,118,1,60,1,failure,no
52,blue-collar,divorced,primary,no,1250,no,no,unknown,16,jun,342,1,-1,0,unknown,no
71,retired,divorced,unknown,no,392,no,no,telephone,7,jul,276,2,-1,0,unknown,yes
35,technician,divorced,secondary,no,2,no,no,unknown,3,jul,88,1,-1,0,unknown,no
49,admin.,divorced,secondary,no,502,yes,no,cellular,20,nov,104,5,-1,0,unknown,no
41,blue-collar,divorced,secondary,no,663,yes,no,unknown,22,jul,24,1,792,3,other,no
47,entrepreneur,divorced,tertiary,no,178,no,no,cellular,4,feb,291,1,-1,0,unknown,no
29,unemployed,divorced,tertiary,no,1718,yes,no,cellular,18,jul,579,2,-1,0,unknown,no
49,technician,divorced,tertiary,no,874,yes,no,unknown,16,may,152,2,-1,0,unknown,no
55,management,divorced,tertiary,no,608,yes,no,cellular,7,may,161,2,-1,0,unknown,no
51,blue-collar,divorced,primary,no,886,no,no,unknown,17,jun,167,1,-1,0,unknown,no
53,technician,divorced,primary,no,7290,yes,no,unknown,30,may,153,1,-1,0,unknown,no
60,admin.,divorced,secondary,no,663,no,yes,cellular,30,jan,385,3,197,1,other,no
50,entrepreneur,divorced,tertiary,no,1790,no,yes,cellular,6,feb,748,3,-1,0,unknown,no
30,services,divorced,secondary,no,341,yes,no,cellular,20,nov,478,1,-1,0,unknown,yes
34,services,divorced,secondary,no,5934,yes,no,cellular,29,jul,82,7,-1,0,unknown,no
35,technician,divorced,secondary,no,-199,yes,no,unknown,27,may,137,2,-1,0,unknown,no
33,management,divorced,tertiary,no,-1027,yes,no,unknown,30,may,205,6,-1,0,unknown,no
33,technician,divorced,tertiary,no,839,yes,no,unknown,28,may,469,3,-1,0,unknown,no
57,retired,divorced,secondary,no,8266,yes,no,unknown,7,may,71,1,-1,0,unknown,no
48,admin.,divorced,secondary,no,4,yes,no,cellular,20,apr,7,5,318,10,other,no
43,management,divorced,tertiary,no,666,no,no,cellular,13,aug,160,3,-1,0,unknown,no
55,technician,divorced,secondary,no,3450,no,no,cellular,10,feb,169,1,183,1,failure,yes
33,self-employed,divorced,secondary,no,969,yes,no,unknown,17,jun,166,2,-1,0,unknown,no
43,technician,divorced,unknown,no,4389,no,no,cellular,8,apr,618,1,-1,0,unknown,yes
40,housemaid,divorced,secondary,no,1194,yes,no,cellular,12,may,517,1,173,2,failure,no
55,admin.,divorced,secondary,no,1872,no,no,cellular,28,aug,155,2,93,8,failure,yes
36,self-employed,divorced,tertiary,no,6385,yes,no,cellular,21,nov,70,2,-1,0,unknown,no
33,technician,divorced,secondary,no,558,yes,no,cellular,21,nov,258,2,93,3,failure,no
54,admin.,divorced,secondary,no,1814,no,no,unknown,13,may,521,1,-1,0,unknown,no
59,admin.,divorced,secondary,no,636,no,no,cellular,12,aug,91,4,-1,0,unknown,no
39,technician,divorced,secondary,no,385,no,no,cellular,13,oct,242,1,48,2,failure,yes
51,technician,divorced,secondary,no,0,yes,no,unknown,28,may,463,2,-1,0,unknown,no
57,unemployed,divorced,secondary,no,2762,no,no,telephone,19,nov,100,1,-1,0,unknown,no
45,services,divorced,secondary,no,-28,no,yes,cellular,30,jan,87,1,-1,0,unknown,no
34,blue-collar,divorced,secondary,no,1614,yes,no,cellular,15,may,228,2,297,1,other,no
38,admin.,divorced,tertiary,no,86,yes,no,unknown,6,may,218,1,-1,0,unknown,no
39,management,divorced,tertiary,no,224,yes,no,cellular,5,may,106,1,-1,0,unknown,no
34,technician,divorced,unknown,no,975,yes,no,cellular,30,jan,263,2,191,1,other,no
44,blue-collar,divorced,secondary,no,427,yes,no,cellular,18,jul,151,1,-1,0,unknown,no
49,services,divorced,secondary,no,947,no,no,unknown,20,jun,808,2,-1,0,unknown,yes
34,technician,divorced,secondary,no,558,yes,no,cellular,7,may,130,2,167,5,failure,no
59,services,divorced,secondary,no,1,yes,no,cellular,28,jan,602,1,253,5,other,yes
52,technician,divorced,secondary,no,137,yes,no,unknown,30,may,84,3,-1,0,unknown,no
55,retired,divorced,secondary,no,1580,no,yes,cellular,21,nov,82,5,155,1,success,no
51,management,divorced,tertiary,no,0,yes,no,cellular,28,jul,534,4,-1,0,unknown,no
50,services,divorced,secondary,no,2015,yes,no,cellular,19,nov,242,1,-1,0,unknown,no
36,admin.,divorced,secondary,no,-37,yes,no,unknown,27,may,151,1,-1,0,unknown,no
42,admin.,divorced,secondary,no,527,no,yes,cellular,22,oct,181,1,185,1,success,yes
32,admin.,divorced,secondary,no,714,no,no,cellular,2,feb,221,1,-1,0,unknown,no
40,blue-collar,divorced,primary,no,737,yes,yes,unknown,12,may,102,1,-1,0,unknown,no
79,retired,divorced,secondary,no,631,no,no,telephone,9,aug,440,5,182,3,failure,no
39,blue-collar,divorced,unknown,no,463,yes,no,cellular,18,may,169,1,-1,0,unknown,no
49,management,divorced,tertiary,no,2564,yes,no,cellular,31,jul,744,8,-1,0,unknown,no
40,technician,divorced,secondary,no,237,no,no,cellular,25,aug,87,5,-1,0,unknown,no
50,management,divorced,tertiary,no,201,yes,no,cellular,24,jul,248,1,-1,0,unknown,no
60,retired,divorced,primary,no,-79,yes,yes,cellular,29,jan,192,1,-1,0,unknown,no
43,technician,divorced,secondary,no,87,yes,no,unknown,26,may,51,2,-1,0,unknown,no
50,blue-collar,divorced,secondary,no,571,yes,no,unknown,2,jun,88,4,-1,0,unknown,no
57,admin.,divorced,primary,no,179,yes,no,cellular,15,may,67,1,368,2,failure,no
40,admin.,divorced,secondary,no,4,no,no,cellular,30,jul,63,3,-1,0,unknown,no
41,admin.,divorced,secondary,no,-106,yes,no,unknown,2,jun,134,3,-1,0,unknown,no
57,admin.,divorced,unknown,no,4012,no,no,cellular,20,nov,915,1,-1,0,unknown,no
