poutcome,pdays,previous,contact,campaign,day,housing,marital,y
3,-1,0,1,3,30,0,0,0
3,-1,0,0,1,19,1,0,0
0,253,1,0,9,5,1,0,0
3,-1,0,2,2,12,1,0,0
0,58,3,0,1,12,0,0,0
3,-1,0,0,4,23,0,0,0
3,-1,0,2,8,20,1,0,0
3,-1,0,2,1,12,0,0,0
3,-1,0,0,2,21,0,0,0
3,-1,0,0,1,26,0,0,1
3,-1,0,0,2,18,0,0,1
3,-1,0,0,3,3,0,0,0
3,-1,0,0,1,20,1,0,0
3,-1,0,0,1,1,0,0,1
0,307,1,0,1,5,0,0,1
3,-1,0,0,1,18,1,0,0
3,-1,0,0,1,20,1,0,0
3,-1,0,2,3,28,1,0,0
3,-1,0,0,1,7,0,0,0
3,-1,0,2,3,27,1,0,0
3,-1,0,0,3,15,1,0,0
3,-1,0,0,3,15,1,0,1
3,-1,0,2,3,3,0,0,0
3,-1,0,0,8,25,1,0,1
3,-1,0,0,2,22,0,0,0
3,-1,0,0,1,20,0,0,0
0,371,2,0,1,15,1,0,0
2,181,1,0,2,15,0,0,1
3,-1,0,0,2,14,1,0,0
3,-1,0,0,1,4,0,0,0
3,-1,0,1,2,22,0,0,0
3,-1,0,0,12,27,0,0,0
3,-1,0,2,1,20,1,0,0
3,-1,0,0,2,5,0,0,1
0,368,3,0,2,18,0,0,0
0,292,3,0,5,12,1,0,0
3,-1,0,1,2,22,0,0,0
0,266,8,0,1,18,1,0,1
0,184,1,0,1,25,1,0,1
3,-1,0,2,2,15,1,0,0
3,-1,0,2,3,3,1,0,1
0,175,1,0,3,5,0,0,0
3,-1,0,2,8,6,1,0,0
0,286,5,0,1,28,1,0,0
3,-1,0,0,1,21,0,0,0
3,-1,0,0,1,5,1,0,0
3,-1,0,0,1,12,0,0,1
3,-1,0,2,1,12,1,0,0
3,-1,0,2,1,7,1,0,0
3,-1,0,0,2,27,1,0,0
3,-1,0,0,3,13,0,0,0
3,-1,0,2,7,29,1,0,0
3,-1,0,2,1,15,1,0,0
3,-1,0,2,8,12,1,0,0
3,-1,0,0,3,17,1,0,0
3,-1,0,0,3,22,0,0,0
3,-1,0,2,1,29,0,0,0
3,-1,0,2,4,7,1,0,0
3,-1,0,0,3,12,0,0,0
3,-1,0,0,3,18,1,0,0
3,-1,0,0,3,11,1,0,0
3,-1,0,0,2,7,0,0,0
1,288,17,0,1,6,1,0,0
3,-1,0,2,2,23,1,0,0
0,262,1,0,1,29,1,0,0
0,98,1,0,2,12,0,0,0
3,-1,0,0,1,6,0,0,0
3,-1,0,0,12,6,0,0,0
3,-1,0,0,9,28,0,0,0
3,-1,0,0,1,5,1,0,0
3,-1,0,0,1,15,1,0,0
3,-1,0,0,1,8,0,0,0
2,278,3,0,1,1,1,0,1
3,-1,0,0,1,18,1,0,0
0,107,5,0,1,22,0,0,0
3,-1,0,0,1,4,0,0,0
3,-1,0,0,1,7,0,0,0
1,185,2,0,1,21,0,0,1
3,-1,0,0,3,20,0,0,0
3,-1,0,0,3,4,0,0,0
3,-1,0,2,1,30,1,0,0
3,-1,0,0,1,26,0,0,1
3,-1,0,0,2,27,0,0,1
3,-1,0,0,6,13,1,0,1
0,83,7,0,1,30,0,0,0
3,-1,0,2,1,23,1,0,0
3,-1,0,0,1,29,0,0,0
3,-1,0,2,1,6,1,0,0
3,-1,0,2,1,28,1,0,0
3,-1,0,0,3,14,0,0,1
3,-1,0,0,4,21,0,0,0
3,-1,0,2,8,11,0,0,0
3,-1,0,0,3,20,1,0,1
3,-1,0,0,1,2,1,0,0
3,-1,0,2,8,30,1,0,0
3,-1,0,0,1,17,1,0,0
2,206,5,0,4,12,0,0,1
3,-1,0,0,6,27,0,0,0
3,-1,0,0,1,5,1,0,0
3,-1,0,0,1,9,0,0,0
3,-1,0,0,1,16,1,0,0
3,-1,0,2,3,2,1,0,0
3,-1,0,0,2,13,0,0,1
0,116,4,0,2,7,0,0,1
3,-1,0,0,1,20,1,0,0
3,-1,0,2,1,29,1,0,0
3,-1,0,0,1,13,0,0,0
3,-1,0,2,2,21,1,0,0
1,344,7,0,3,14,1,0,0
3,-1,0,0,1,24,0,0,0
3,-1,0,2,3,16,1,0,0
0,301,3,0,1,11,1,0,0
3,-1,0,1,7,22,0,0,0
3,-1,0,2,2,16,0,0,0
3,-1,0,0,1,15,0,0,0
3,-1,0,2,1,27,1,0,0
3,-1,0,0,1,28,0,0,1
3,-1,0,2,1,20,1,0,0
3,-1,0,0,1,8,0,0,0
3,-1,0,0,5,20,1,0,0
3,-1,0,0,3,25,0,0,0
3,-1,0,0,2,7,0,0,0
3,-1,0,2,1,15,1,0,0
3,-1,0,0,4,14,0,0,0
3,-1,0,0,10,22,0,0,0
3,-1,0,2,2,12,1,0,0
3,-1,0,0,6,7,0,0,0
2,466,3,0,1,3,1,0,1
3,-1,0,0,1,20,0,0,0
1,196,2,0,3,28,0,0,1
3,-1,0,0,1,8,0,0,1
3,-1,0,0,9,15,1,0,0
2,92,4,0,1,12,0,0,0
3,-1,0,0,3,21,0,0,1
3,-1,0,2,1,9,0,0,0
3,-1,0,0,1,29,0,0,0
3,-1,0,0,3,18,1,0,0
3,-1,0,0,1,11,1,0,0
3,-1,0,0,5,18,1,0,0
3,-1,0,2,2,5,0,0,0
3,-1,0,0,1,13,0,0,1
3,-1,0,2,2,19,0,0,0
0,129,1,0,2,17,1,0,0
3,-1,0,0,4,12,0,0,0
3,-1,0,2,2,29,0,0,0
3,-1,0,0,1,16,0,0,0
3,-1,0,0,3,2,1,0,0
3,-1,0,1,2,5,0,0,0
3,-1,0,0,2,3,0,0,0
3,-1,0,2,2,7,1,0,0
3,-1,0,2,3,16,1,0,0
3,-1,0,2,2,28,1,0,0
1,160,8,0,2,22,1,0,1
3,-1,0,0,7,20,0,0,0
3,-1,0,0,3,12,1,0,0
3,-1,0,2,2,2,1,0,0
3,-1,0,2,1,13,1,0,0
3,-1,0,2,3,19,1,0,1
3,-1,0,0,2,4,0,0,1
2,306,4,0,1,18,1,0,0
3,-1,0,0,3,14,0,0,0
3,-1,0,0,1,27,0,0,1
3,-1,0,2,3,28,0,0,0
3,-1,0,0,2,15,1,0,0
3,-1,0,2,2,6,0,0,0
3,-1,0,0,1,5,0,0,0
3,-1,0,0,3,5,0,0,0
3,-1,0,0,2,9,1,0,0
3,-1,0,2,1,19,1,0,0
3,-1,0,0,2,11,1,0,0
3,-1,0,0,1,20,1,0,0
3,-1,0,2,1,6,0,0,0
3,-1,0,2,1,19,1,0,0
3,-1,0,2,2,5,0,0,0
3,-1,0,0,7,18,0,0,0
3,-1,0,2,3,30,1,0,0
0,179,1,0,1,6,0,0,0
3,-1,0,0,1,21,0,0,1
3,-1,0,1,4,22,0,0,0
3,-1,0,2,1,23,1,0,0
3,-1,0,0,1,7,1,0,0
3,-1,0,2,1,5,1,0,0
0,314,2,0,2,2,1,0,0
3,-1,0,0,2,5,0,0,0
3,-1,0,0,2,16,0,0,1
3,-1,0,0,1,14,0,0,1
3,-1,0,2,1,9,1,0,0
3,-1,0,0,2,2,0,0,0
3,-1,0,0,1,11,1,0,0
3,-1,0,0,1,18,0,0,0
0,372,2,0,5,15,1,0,0
3,-1,0,0,2,16,1,0,0
0,244,6,0,5,3,1,0,0
3,-1,0,0,1,20,1,0,0
0,155,14,0,1,20,1,0,0
3,-1,0,0,1,4,0,0,0
3,-1,0,0,1,3,0,0,0
3,-1,0,0,1,11,1,0,0
3,-1,0,0,1,20,0,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,2,2,4,1,0,1
3,-1,0,2,1,5,1,0,0
3,-1,0,2,4,30,1,0,0
3,-1,0,2,1,27,1,0,0
0,339,2,0,2,4,1,0,0
3,-1,0,0,1,27,1,0,0
3,-1,0,2,3,21,1,0,0
3,-1,0,2,2,27,1,0,0
3,-1,0,0,2,16,0,0,0
3,-1,0,0,3,20,1,0,1
3,-1,0,0,3,24,1,0,0
3,-1,0,0,2,23,1,0,0
1,351,3,0,2,12,0,0,0
3,-1,0,0,6,20,1,0,0
3,-1,0,0,3,21,0,0,0
3,-1,0,0,7,31,0,0,0
3,-1,0,0,1,10,0,0,0
1,196,1,0,5,29,0,0,0
3,-1,0,0,2,11,0,0,0
3,-1,0,0,2,19,0,0,1
3,-1,0,0,3,18,1,0,0
2,13,5,0,1,30,0,0,1
0,296,3,0,1,14,1,0,0
3,-1,0,2,1,13,1,0,0
0,183,1,0,2,20,1,0,0
3,-1,0,0,10,5,0,0,0
0,133,2,0,1,20,1,0,0
3,-1,0,0,1,2,0,0,0
0,184,1,0,2,4,0,0,0
3,-1,0,0,1,6,0,0,0
1,98,1,0,3,15,0,0,0
3,-1,0,0,2,11,1,0,0
3,-1,0,0,3,8,0,0,1
3,-1,0,0,8,21,0,0,0
3,-1,0,0,1,4,0,0,1
3,-1,0,0,3,30,0,0,0
3,-1,0,2,5,30,1,0,1
3,-1,0,2,1,13,1,0,0
3,-1,0,2,1,4,1,0,0
0,221,1,0,1,2,0,0,0
0,127,2,0,1,20,1,0,0
3,-1,0,0,2,12,0,0,0
3,-1,0,0,1,18,0,0,0
3,-1,0,0,22,31,1,0,0
3,-1,0,0,4,29,0,0,0
3,-1,0,0,1,5,0,0,0
2,85,1,0,2,3,0,0,0
3,-1,0,2,3,9,1,0,0
3,-1,0,0,1,29,0,0,1
1,100,5,0,3,2,1,0,1
3,-1,0,0,1,22,0,0,0
3,-1,0,2,1,1,0,0,0
1,95,3,0,3,19,0,0,1
3,-1,0,2,1,14,1,0,0
2,178,1,0,3,18,1,0,0
3,-1,0,0,3,27,0,0,0
3,-1,0,0,1,18,1,0,0
1,296,1,0,1,30,1,0,1
3,-1,0,0,2,16,0,0,0
3,-1,0,2,1,2,1,0,0
0,82,1,0,1,20,1,0,1
3,-1,0,0,1,22,0,0,0
3,-1,0,0,4,28,0,0,0
0,334,1,0,1,20,1,0,0
3,-1,0,0,2,13,1,0,1
3,-1,0,0,1,13,1,0,0
3,-1,0,0,2,29,0,0,0
3,-1,0,2,2,28,1,0,0
0,336,2,0,1,6,1,0,0
3,-1,0,0,1,13,0,0,1
3,-1,0,2,3,3,1,0,0
3,-1,0,0,1,20,1,0,0
3,-1,0,0,3,18,0,0,0
3,-1,0,2,3,21,1,0,0
0,259,2,0,2,4,1,0,0
3,-1,0,0,1,21,0,0,0
3,-1,0,0,1,16,0,0,1
3,-1,0,0,1,22,0,0,0
3,-1,0,0,1,14,0,0,1
3,-1,0,1,1,5,1,0,0
3,-1,0,0,1,27,0,0,1
3,-1,0,0,6,26,1,0,1
3,-1,0,0,4,21,0,0,0
3,-1,0,0,4,31,0,0,0
3,-1,0,0,2,14,1,0,0
3,-1,0,2,5,8,1,0,0
2,189,1,0,1,21,1,0,1
0,96,1,0,1,8,0,0,0
3,-1,0,2,2,6,1,0,0
3,-1,0,2,2,27,1,0,0
3,-1,0,0,2,29,0,0,0
3,-1,0,0,2,5,0,0,0
3,-1,0,0,3,20,1,0,0
3,-1,0,0,3,9,0,0,0
3,-1,0,0,2,9,0,0,0
3,-1,0,0,1,7,0,0,0
3,-1,0,0,2,12,0,0,0
3,-1,0,0,1,7,1,0,0
0,171,2,0,5,20,0,0,0
1,94,1,0,2,27,0,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,0,2,5,1,0,0
3,-1,0,0,1,21,1,0,0
3,-1,0,0,1,4,0,0,0
3,-1,0,0,1,7,0,0,0
3,-1,0,2,2,5,1,0,0
1,252,1,0,4,30,1,0,0
3,-1,0,2,2,2,1,0,0
0,356,1,0,2,18,1,0,0
1,93,5,0,1,15,0,0,0
1,329,15,0,2,18,1,0,0
0,264,1,0,1,4,0,0,0
3,-1,0,0,1,5,1,0,0
3,-1,0,2,9,2,1,0,0
3,-1,0,0,2,8,0,0,1
3,-1,0,0,2,21,1,0,0
3,-1,0,0,1,8,1,0,0
3,-1,0,1,2,2,0,0,0
3,-1,0,0,2,7,1,0,0
2,187,6,0,4,13,1,0,1
3,-1,0,0,7,14,0,0,0
3,-1,0,0,1,15,0,0,0
3,-1,0,0,1,20,0,0,0
0,319,3,1,3,20,1,0,0
3,-1,0,2,1,9,0,0,0
3,-1,0,2,2,3,0,0,0
3,-1,0,2,1,5,1,0,0
3,-1,0,0,7,25,1,0,0
3,-1,0,2,1,6,1,0,0
3,-1,0,0,2,19,1,0,0
3,-1,0,0,1,9,0,0,0
3,-1,0,0,5,12,1,0,0
3,-1,0,0,1,4,0,0,0
3,-1,0,0,3,8,0,0,0
3,-1,0,2,5,12,1,0,0
3,-1,0,0,2,12,0,0,0
3,-1,0,0,1,30,0,0,1
3,-1,0,1,1,14,0,0,1
3,-1,0,0,2,12,0,0,1
3,-1,0,0,2,17,0,0,0
3,-1,0,2,1,3,1,0,0
0,174,1,0,2,18,1,0,0
3,-1,0,0,2,8,0,0,1
3,-1,0,0,1,8,0,0,1
3,-1,0,1,34,31,0,0,0
3,-1,0,0,2,21,0,0,1
3,-1,0,2,3,7,1,0,0
2,93,1,0,1,28,0,0,1
3,-1,0,0,4,30,0,0,1
0,518,1,0,2,10,0,0,1
3,-1,0,0,1,4,1,0,0
2,93,6,0,4,20,0,0,1
3,-1,0,0,1,15,1,0,1
1,190,4,0,1,20,1,0,0
3,-1,0,0,1,6,1,0,0
3,-1,0,0,4,26,0,0,0
3,-1,0,0,2,18,1,0,0
3,-1,0,0,1,26,0,0,1
3,-1,0,0,3,5,1,0,0
1,182,8,0,1,29,0,0,0
3,-1,0,0,5,6,1,0,0
3,-1,0,0,6,8,0,0,0
3,-1,0,2,1,3,1,0,0
3,-1,0,0,6,21,1,0,0
3,-1,0,0,1,27,1,0,1
3,-1,0,0,3,30,0,0,0
3,-1,0,0,1,16,0,0,0
3,-1,0,0,2,19,1,0,0
3,-1,0,0,1,14,1,0,0
3,-1,0,2,1,26,1,0,0
3,-1,0,2,3,29,1,0,0
3,-1,0,2,2,14,1,0,0
3,-1,0,0,12,28,1,0,0
3,-1,0,0,1,17,0,0,0
1,174,2,0,3,13,1,0,0
3,-1,0,0,2,13,1,0,0
3,-1,0,0,2,7,0,0,0
3,-1,0,0,13,30,1,0,0
2,180,3,0,1,27,0,0,1
2,304,2,0,2,18,1,0,0
3,-1,0,0,2,7,0,0,0
0,351,1,0,1,5,1,0,0
3,-1,0,2,1,23,1,0,0
3,-1,0,2,3,21,1,0,0
3,-1,0,0,2,29,0,0,0
3,-1,0,0,19,28,0,0,0
3,-1,0,2,1,27,1,0,1
2,185,6,0,2,16,0,0,0
3,-1,0,0,1,29,0,0,0
0,326,1,0,3,20,1,0,0
3,-1,0,0,3,20,1,0,0
3,-1,0,0,1,6,1,0,0
3,-1,0,2,1,20,0,0,0
3,-1,0,0,5,25,0,0,0
3,-1,0,0,9,18,1,0,0
3,-1,0,0,2,14,0,0,1
3,-1,0,0,2,20,1,0,0
3,-1,0,0,2,19,0,0,0
3,-1,0,0,1,15,1,0,0
3,-1,0,2,1,13,1,0,0
2,92,4,0,1,27,0,0,0
3,-1,0,0,1,21,1,0,0
0,457,2,0,1,1,1,0,0
3,-1,0,0,3,21,0,0,0
3,-1,0,0,1,15,0,0,0
3,-1,0,1,1,2,0,0,0
2,156,2,0,1,21,0,0,1
3,-1,0,0,2,21,0,0,1
3,-1,0,1,1,5,1,0,0
3,-1,0,0,5,28,0,0,0
3,-1,0,2,2,28,1,0,0
0,83,2,0,1,17,0,0,0
3,-1,0,2,3,4,1,0,0
0,167,2,0,1,18,1,0,0
3,-1,0,2,1,20,0,0,0
3,-1,0,1,2,29,0,0,0
3,-1,0,2,3,15,1,0,0
3,-1,0,0,1,30,0,0,0
0,41,1,0,2,17,0,0,1
3,-1,0,0,1,2,0,0,1
1,6,13,0,3,3,0,0,0
0,394,1,0,6,10,0,0,0
3,-1,0,0,2,18,1,0,0
3,-1,0,0,1,2,0,0,0
3,-1,0,2,1,18,0,0,0
3,-1,0,2,1,5,0,0,0
3,-1,0,0,2,29,0,0,0
3,-1,0,2,3,19,1,0,0
3,-1,0,0,2,30,0,0,0
3,-1,0,2,2,29,1,0,0
3,-1,0,2,2,5,0,0,0
0,319,2,0,2,17,1,0,0
3,-1,0,0,1,11,1,0,0
0,336,1,0,1,7,1,0,0
0,111,6,1,4,17,1,0,0
3,-1,0,0,2,16,1,0,0
3,-1,0,0,2,25,0,0,0
3,-1,0,0,2,13,0,0,1
3,-1,0,0,1,16,0,0,0
3,-1,0,0,8,28,0,0,0
3,-1,0,1,1,19,1,0,0
3,-1,0,1,1,17,0,0,0
1,273,1,0,1,4,1,0,0
3,-1,0,2,1,19,0,0,0
3,-1,0,0,2,18,0,0,1
0,176,8,0,1,5,0,0,0
2,184,7,1,1,28,0,0,0
3,-1,0,0,3,11,0,0,1
0,273,1,0,1,16,1,0,0
2,191,2,0,2,12,0,0,1
3,-1,0,2,1,26,0,0,0
3,-1,0,0,1,17,1,0,0
2,95,6,0,3,11,0,0,1
3,-1,0,2,1,28,0,0,0
3,-1,0,0,4,26,0,0,0
2,78,2,0,1,30,0,0,0
3,-1,0,2,1,12,1,0,0
0,339,1,0,1,26,0,0,0
3,-1,0,0,2,17,1,0,0
3,-1,0,0,1,22,0,0,0
3,-1,0,0,29,30,1,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,0,3,20,1,0,0
3,-1,0,2,1,23,1,0,0
0,343,3,0,2,17,0,0,0
3,-1,0,0,3,29,0,0,0
3,-1,0,0,2,19,0,0,1
3,-1,0,2,2,27,1,0,0
3,-1,0,0,1,14,0,0,0
3,-1,0,0,8,14,1,0,0
2,99,2,0,1,22,1,0,1
3,-1,0,0,1,18,1,0,0
3,-1,0,2,3,4,1,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,2,1,8,1,0,0
3,-1,0,2,7,3,1,0,0
0,352,5,0,1,13,1,0,0
3,-1,0,0,1,25,0,0,0
3,-1,0,0,15,29,0,0,0
3,-1,0,0,1,31,1,0,0
3,-1,0,0,1,16,0,0,0
3,-1,0,2,1,12,0,0,0
0,359,8,0,1,13,1,0,0
3,-1,0,2,3,16,1,0,1
3,-1,0,0,2,21,0,0,0
3,-1,0,0,2,11,0,0,0
3,-1,0,0,2,14,1,0,0
3,-1,0,0,1,2,0,0,0
3,-1,0,0,2,21,0,0,0
3,-1,0,0,1,22,1,0,0
3,-1,0,2,2,6,1,0,0
3,-1,0,2,1,8,1,0,0
0,87,2,0,1,8,0,0,0
0,153,4,0,1,20,1,0,0
1,98,1,0,2,26,1,0,0
3,-1,0,0,1,13,1,0,0
3,-1,0,0,1,28,0,0,0
3,-1,0,0,4,30,1,0,0
0,191,3,0,2,4,0,0,0
3,-1,0,2,2,7,1,0,0
1,296,19,0,1,17,0,0,1
3,-1,0,0,1,2,0,0,1
0,108,1,0,1,25,0,0,0
3,-1,0,0,1,31,0,0,1
3,-1,0,2,10,20,1,0,0
0,350,3,0,3,15,1,0,0
3,-1,0,2,6,12,1,0,0
3,-1,0,0,1,29,1,0,0
3,-1,0,2,2,4,1,0,0
3,-1,0,2,6,6,1,0,0
3,-1,0,0,1,2,0,0,0
3,-1,0,0,3,4,0,0,0
3,-1,0,0,1,26,0,0,1
3,-1,0,0,1,15,1,0,0
2,83,1,0,1,1,1,0,0
3,-1,0,0,1,25,0,0,1
0,328,13,0,2,12,1,0,0
3,-1,0,1,1,18,1,0,0
3,-1,0,0,1,8,0,0,0
3,-1,0,2,1,16,1,0,0
2,349,3,0,2,18,1,0,0
3,-1,0,2,1,28,0,0,0
2,105,2,0,1,15,0,0,0
0,196,8,0,1,4,0,0,0
0,105,1,0,3,12,0,0,0
3,-1,0,0,1,1,0,0,1
2,200,6,0,3,21,0,0,0
3,-1,0,0,1,13,1,0,1
3,-1,0,2,5,27,1,0,0
3,-1,0,0,2,4,0,0,1
3,-1,0,0,30,25,1,0,0
3,-1,0,0,2,18,1,0,0
3,-1,0,2,11,4,1,0,0
3,-1,0,0,1,8,0,0,0
3,-1,0,0,2,16,0,0,0
3,-1,0,0,3,14,0,0,0
3,-1,0,2,1,28,1,0,0
3,-1,0,2,2,13,1,0,0
1,189,19,0,3,15,0,0,1
3,-1,0,0,2,19,0,0,0
3,-1,0,0,3,8,1,0,1
3,-1,0,0,3,25,0,0,0
3,-1,0,2,2,5,1,0,0
0,6,1,0,1,11,1,0,0
3,-1,0,0,4,14,0,0,0
3,-1,0,0,3,28,0,0,0
3,-1,0,0,1,8,1,0,0
3,-1,0,2,9,20,1,0,0
3,-1,0,2,3,21,1,0,0
2,92,3,0,1,29,0,0,0
3,-1,0,2,28,3,1,0,0
0,93,4,0,2,21,1,0,0
0,266,2,0,1,29,1,0,0
3,-1,0,1,1,13,1,0,0
3,-1,0,0,15,28,1,0,0
3,-1,0,2,2,21,1,0,0
2,390,2,1,1,9,0,0,1
3,-1,0,0,1,7,0,0,0
3,-1,0,2,1,13,0,0,1
0,327,2,0,4,20,1,0,0
3,-1,0,0,1,28,1,0,0
3,-1,0,2,1,19,0,0,0
3,-1,0,0,1,6,1,0,0
3,-1,0,0,3,30,0,0,0
1,175,4,0,7,13,1,0,0
3,-1,0,0,2,3,0,0,0
3,-1,0,0,2,5,1,0,0
3,-1,0,2,8,16,1,0,0
3,-1,0,2,4,17,0,0,0
2,91,3,0,2,4,1,0,1
3,-1,0,2,3,12,1,0,0
3,-1,0,2,1,21,1,0,0
3,-1,0,2,2,1,0,0,1
3,-1,0,2,1,9,1,0,0
3,-1,0,0,1,13,1,0,0
3,-1,0,1,2,12,1,0,0
3,-1,0,2,2,20,1,0,0
3,-1,0,0,2,13,1,0,0
3,-1,0,0,1,7,0,0,0
3,-1,0,0,2,29,0,0,0
3,-1,0,0,1,7,0,0,0
3,-1,0,0,2,2,1,0,0
3,-1,0,0,5,15,0,0,0
3,-1,0,0,1,28,0,0,0
0,266,1,0,1,29,1,0,0
1,430,2,0,1,30,0,0,1
3,-1,0,2,1,21,1,0,0
3,-1,0,2,2,4,0,0,0
3,-1,0,2,4,19,0,0,0
3,-1,0,0,2,8,0,0,0
0,10,1,0,3,28,1,0,1
3,-1,0,0,5,13,1,0,0
3,-1,0,0,2,29,0,0,1
0,414,1,0,1,27,0,0,1
3,-1,0,1,7,31,0,0,0
3,-1,0,2,17,20,1,0,0
1,92,2,0,1,30,0,0,1
3,-1,0,0,1,29,0,0,0
3,-1,0,2,2,21,1,0,0
3,-1,0,0,1,3,0,0,0
3,-1,0,0,1,20,0,0,0
3,-1,0,0,2,19,0,0,1
3,-1,0,0,4,25,0,0,0
3,-1,0,0,2,21,1,0,0
3,-1,0,0,7,12,1,0,0
0,371,1,0,2,15,1,0,0
3,-1,0,2,1,28,1,0,0
3,-1,0,0,3,12,1,0,0
3,-1,0,0,2,19,1,0,0
0,234,3,0,1,16,1,0,0
3,-1,0,0,6,13,1,0,1
3,-1,0,0,1,21,1,0,0
3,-1,0,0,4,20,1,0,0
3,-1,0,0,2,8,0,0,0
3,-1,0,2,3,3,1,0,0
0,288,2,0,1,2,1,0,1
3,-1,0,0,4,14,0,0,0
3,-1,0,0,1,30,0,0,0
3,-1,0,2,1,21,1,0,0
0,90,3,0,1,11,1,0,0
3,-1,0,0,4,30,0,0,1
3,-1,0,2,2,30,1,0,0
3,-1,0,0,1,29,0,0,0
1,358,1,0,3,14,1,0,0
0,180,1,0,2,3,0,0,1
3,-1,0,0,4,3,1,0,1
3,-1,0,1,3,8,0,0,1
3,-1,0,0,1,29,0,0,0
1,297,7,0,8,14,1,0,0
2,94,1,0,1,5,1,0,1
3,-1,0,0,1,20,1,0,0
3,-1,0,0,1,2,0,0,0
3,-1,0,2,3,16,1,0,0
3,-1,0,1,2,18,1,0,0
3,-1,0,0,2,11,0,0,0
3,-1,0,2,1,6,1,0,0
2,95,2,0,1,11,0,0,1
0,89,3,0,3,4,0,0,0
0,253,2,0,2,29,1,0,0
1,113,5,0,1,21,0,0,0
3,-1,0,0,2,20,0,0,0
3,-1,0,0,3,14,1,0,0
3,-1,0,0,23,29,0,0,0
3,-1,0,0,1,25,1,0,0
3,-1,0,2,1,9,1,0,0
3,-1,0,0,2,15,1,0,0
3,-1,0,1,6,6,1,0,0
0,111,6,0,3,25,1,0,0
0,32,1,0,1,15,1,0,0
1,360,3,0,4,18,0,0,0
0,343,2,0,1,6,1,0,0
3,-1,0,0,1,16,1,0,0
3,-1,0,0,2,29,0,0,0
3,-1,0,0,4,20,1,0,0
3,-1,0,2,1,5,1,0,0
3,-1,0,0,3,7,1,0,0
3,-1,0,2,2,20,1,0,0
3,-1,0,0,1,15,1,0,0
3,-1,0,2,1,17,0,0,0
3,-1,0,0,1,21,1,0,1
3,-1,0,0,1,20,0,0,0
0,258,6,0,1,7,1,0,0
3,-1,0,2,10,19,1,0,0
0,359,2,0,2,6,1,0,0
3,-1,0,0,1,2,0,0,0
3,-1,0,0,1,30,0,0,0
3,-1,0,0,3,4,0,0,0
3,-1,0,0,1,4,0,0,0
3,-1,0,2,3,23,0,0,0
0,109,4,0,1,2,0,0,0
3,-1,0,2,3,17,0,0,0
1,294,1,0,1,6,1,0,0
2,184,1,0,1,30,0,0,0
3,-1,0,0,1,12,0,0,0
3,-1,0,0,2,2,1,0,1
3,-1,0,0,2,16,1,0,0
3,-1,0,2,3,11,0,0,0
3,-1,0,0,3,13,1,0,0
3,-1,0,2,1,9,1,0,0
3,-1,0,0,1,5,1,0,1
3,-1,0,0,2,14,0,0,1
3,-1,0,2,1,21,1,0,1
3,-1,0,0,1,16,1,0,1
3,-1,0,0,1,8,0,0,1
3,-1,0,2,2,23,1,0,0
3,-1,0,1,5,5,0,0,0
3,-1,0,2,2,16,1,0,0
3,-1,0,0,2,9,1,0,0
3,-1,0,0,1,10,1,0,0
3,-1,0,0,2,23,0,0,1
3,-1,0,0,3,13,1,0,0
3,-1,0,2,16,27,1,0,0
3,-1,0,2,1,1,0,0,0
0,348,4,0,2,11,1,0,0
2,206,6,0,3,8,0,0,0
3,-1,0,2,7,9,1,0,0
3,-1,0,2,1,4,0,0,0
3,-1,0,0,10,18,0,0,0
0,109,1,0,1,22,0,0,0
3,-1,0,0,6,19,1,0,0
3,-1,0,0,1,12,0,0,1
3,-1,0,0,31,28,0,0,0
3,-1,0,0,2,2,0,0,1
3,-1,0,0,2,9,1,0,0
3,-1,0,2,2,13,1,0,0
3,-1,0,0,3,14,0,0,1
0,104,7,0,4,11,0,0,0
3,-1,0,0,1,7,1,0,0
3,-1,0,0,3,8,1,0,0
3,-1,0,0,2,18,1,0,0
0,370,1,0,1,11,1,0,0
3,-1,0,0,2,30,0,0,1
0,216,2,0,1,7,0,0,0
3,-1,0,0,3,11,0,0,0
3,-1,0,0,3,30,1,0,0
2,93,5,0,3,11,0,0,1
3,-1,0,2,3,16,1,0,0
3,-1,0,0,2,13,0,0,1
3,-1,0,0,1,21,0,0,0
3,-1,0,0,1,6,0,0,0
3,-1,0,0,6,20,0,0,0
3,-1,0,0,1,19,1,0,0
3,-1,0,0,1,25,0,0,0
3,-1,0,0,6,20,0,0,0
3,-1,0,2,2,20,0,0,0
0,351,1,0,1,13,0,0,0
2,183,2,0,1,22,0,0,1
3,-1,0,0,6,5,0,0,0
3,-1,0,1,1,29,1,0,0
3,-1,0,0,2,14,1,0,0
3,-1,0,0,1,7,1,0,0
3,-1,0,0,1,17,1,0,0
3,-1,0,0,2,11,1,0,0
1,353,2,0,2,15,1,0,0
3,-1,0,1,1,2,1,0,0
3,-1,0,0,2,30,0,0,0
3,-1,0,2,2,15,1,0,0
3,-1,0,2,3,29,1,0,0
3,-1,0,0,2,29,0,0,0
3,-1,0,0,2,21,0,0,1
0,178,5,0,1,20,1,0,0
3,-1,0,0,2,5,1,0,0
3,-1,0,0,1,6,1,0,0
